log10.xvals,log10.ccdf,
3185,2.5031094367,-Inf
3186,2.5032457715,-Inf
3187,2.5033820635,-Inf
3188,2.5035183127,-Inf
3189,2.5036545192,-Inf
3190,2.5037906831,-Inf
3191,2.5039268042,-Inf
3192,2.5040628827,-Inf
3193,2.5041989185,-Inf
3194,2.5043349118,-Inf
3195,2.5044708625,-Inf
3196,2.5046067706,-Inf
3197,2.5047426363,-Inf
3198,2.5048784594,-Inf
3199,2.5050142401,-Inf
3200,2.5051499783,-Inf
3201,2.5052856741,-Inf
3202,2.5054213276,-Inf
3203,2.5055569387,-Inf
3204,2.5056925074,-Inf
3205,2.5058280339,-Inf
3206,2.505963518,-Inf
3207,2.5060989599,-Inf
3208,2.5062343596,-Inf
3209,2.5063697171,-Inf
3210,2.5065050324,-Inf
3211,2.5066403056,-Inf
3212,2.5067755366,-Inf
3213,2.5069107256,-Inf
3214,2.5070458724,-Inf
3215,2.5071809773,-Inf
3216,2.5073160401,-Inf
3217,2.5074510609,-Inf
3218,2.5075860398,-Inf
3219,2.5077209767,-Inf
3220,2.5078558717,-Inf
3221,2.5079907248,-Inf
3222,2.5081255361,-Inf
3223,2.5082603055,-Inf
3224,2.5083950331,-Inf
3225,2.508529719,-Inf
3226,2.5086643631,-Inf
3227,2.5087989654,-Inf
3228,2.5089335261,-Inf
3229,2.509068045,-Inf
3230,2.5092025223,-Inf
3231,2.509336958,-Inf
3232,2.5094713521,-Inf
3233,2.5096057046,-Inf
3234,2.5097400156,-Inf
3235,2.509874285,-Inf
3236,2.5100085129,-Inf
3237,2.5101426994,-Inf
3238,2.5102768444,-Inf
3239,2.510410948,-Inf
3240,2.5105450102,-Inf
3241,2.510679031,-Inf
3242,2.5108130105,-Inf
3243,2.5109469487,-Inf
3244,2.5110808455,-Inf
3245,2.5112147011,-Inf
3246,2.5113485155,-Inf
3247,2.5114822886,-Inf
3248,2.5116160206,-Inf
3249,2.5117497113,-Inf
3250,2.511883361,-Inf
3251,2.5120169695,-Inf
3252,2.5121505369,-Inf
3253,2.5122840633,-Inf
3254,2.5124175486,-Inf
3255,2.5125509929,-Inf
3256,2.5126843962,-Inf
3257,2.5128177586,-Inf
3258,2.51295108,-Inf
3259,2.5130843605,-Inf
3260,2.5132176001,-Inf
3261,2.5133507988,-Inf
3262,2.5134839567,-Inf
3263,2.5136170738,-Inf
3264,2.5137501501,-Inf
3265,2.5138831856,-Inf
3266,2.5140161804,-Inf
3267,2.5141491345,-Inf
3268,2.5142820479,-Inf
3269,2.5144149206,-Inf
3270,2.5145477527,-Inf
3271,2.5146805441,-Inf
3272,2.514813295,-Inf
3273,2.5149460053,-Inf
3274,2.5150786751,-Inf
3275,2.5152113043,-Inf
3276,2.5153438931,-Inf
3277,2.5154764414,-Inf
3278,2.5156089492,-Inf
3279,2.5157414167,-Inf
3280,2.5158738437,-Inf
3281,2.5160062304,-Inf
3282,2.5161385767,-Inf
3283,2.5162708827,-Inf
3284,2.5164031484,-Inf
3285,2.5165353739,-Inf
3286,2.5166675591,-Inf
3287,2.5167997041,-Inf
3288,2.5169318089,-Inf
3289,2.5170638735,-Inf
3290,2.5171958979,-Inf
3291,2.5173278823,-Inf
3292,2.5174598265,-Inf
3293,2.5175917307,-Inf
3294,2.5177235948,-Inf
3295,2.5178554189,-Inf
3296,2.517987203,-Inf
3297,2.5181189471,-Inf
3298,2.5182506513,-Inf
3299,2.5183823155,-Inf
3300,2.5185139399,-Inf
3301,2.5186455243,-Inf
3302,2.5187770689,-Inf
3303,2.5189085737,-Inf
3304,2.5190400386,-Inf
3305,2.5191714638,-Inf
3306,2.5193028492,-Inf
3307,2.5194341949,-Inf
3308,2.5195655009,-Inf
3309,2.5196967672,-Inf
3310,2.5198279938,-Inf
3311,2.5199591808,-Inf
3312,2.5200903281,-Inf
3313,2.5202214359,-Inf
3314,2.5203525041,-Inf
3315,2.5204835327,-Inf
3316,2.5206145219,-Inf
3317,2.5207454715,-Inf
3318,2.5208763817,-Inf
3319,2.5210072524,-Inf
3320,2.5211380837,-Inf
3321,2.5212688756,-Inf
3322,2.5213996281,-Inf
3323,2.5215303413,-Inf
3324,2.5216610151,-Inf
3325,2.5217916496,-Inf
3326,2.5219222449,-Inf
3327,2.5220528009,-Inf
3328,2.5221833176,-Inf
3329,2.5223137952,-Inf
3330,2.5224442335,-Inf
3331,2.5225746327,-Inf
3332,2.5227049927,-Inf
3333,2.5228353137,-Inf
3334,2.5229655955,-Inf
3335,2.5230958383,-Inf
3336,2.523226042,-Inf
3337,2.5233562067,-Inf
3338,2.5234863323,-Inf
3339,2.5236164191,-Inf
3340,2.5237464668,-Inf
3341,2.5238764756,-Inf
3342,2.5240064456,-Inf
3343,2.5241363766,-Inf
3344,2.5242662688,-Inf
3345,2.5243961221,-Inf
3346,2.5245259366,-Inf
3347,2.5246557124,-Inf
3348,2.5247854493,-Inf
3349,2.5249151475,-Inf
3350,2.525044807,-Inf
3351,2.5251744278,-Inf
3352,2.52530401,-Inf
3353,2.5254335534,-Inf
3354,2.5255630583,-Inf
3355,2.5256925245,-Inf
3356,2.5258219522,-Inf
3357,2.5259513412,-Inf
3358,2.5260806918,-Inf
3359,2.5262100038,-Inf
3360,2.5263392774,-Inf
3361,2.5264685125,-Inf
3362,2.5265977091,-Inf
3363,2.5267268673,-Inf
3364,2.5268559871,-Inf
3365,2.5269850686,-Inf
3366,2.5271141116,-Inf
3367,2.5272431164,-Inf
3368,2.5273720828,-Inf
3369,2.527501011,-Inf
3370,2.5276299009,-Inf
3371,2.5277587525,-Inf
3372,2.527887566,-Inf
3373,2.5280163412,-Inf
3374,2.5281450783,-Inf
3375,2.5282737772,-Inf
3376,2.528402438,-Inf
3377,2.5285310606,-Inf
3378,2.5286596452,-Inf
3379,2.5287881918,-Inf
3380,2.5289167003,-Inf
3381,2.5290451708,-Inf
3382,2.5291736033,-Inf
3383,2.5293019978,-Inf
3384,2.5294303544,-Inf
3385,2.529558673,-Inf
3386,2.5296869538,-Inf
3387,2.5298151966,-Inf
3388,2.5299434017,-Inf
3389,2.5300715688,-Inf
3390,2.5301996982,-Inf
3391,2.5303277898,-Inf
3392,2.5304558436,-Inf
3393,2.5305838596,-Inf
3394,2.530711838,-Inf
3395,2.5308397786,-Inf
3396,2.5309676816,-Inf
3397,2.5310955469,-Inf
3398,2.5312233745,-Inf
3399,2.5313511646,-Inf
3400,2.531478917,-Inf
3401,2.5316066319,-Inf
3402,2.5317343093,-Inf
3403,2.5318619491,-Inf
3404,2.5319895514,-Inf
3405,2.5321171162,-Inf
3406,2.5322446436,-Inf
3407,2.5323721336,-Inf
3408,2.5324995861,-Inf
3409,2.5326270012,-Inf
3410,2.532754379,-Inf
3411,2.5328817194,-Inf
3412,2.5330090225,-Inf
3413,2.5331362883,-Inf
3414,2.5332635168,-Inf
3415,2.533390708,-Inf
3416,2.533517862,-Inf
3417,2.5336449788,-Inf
3418,2.5337720584,-Inf
3419,2.5338991008,-Inf
3420,2.5340261061,-Inf
3421,2.5341530742,-Inf
3422,2.5342800052,-Inf
3423,2.5344068991,-Inf
3424,2.534533756,-Inf
3425,2.5346605758,-Inf
3426,2.5347873586,-Inf
3427,2.5349141044,-Inf
3428,2.5350408133,-Inf
3429,2.5351674851,-Inf
3430,2.53529412,-Inf
3431,2.5354207181,-Inf
3432,2.5355472792,-Inf
3433,2.5356738034,-Inf
3434,2.5358002908,-Inf
3435,2.5359267414,-Inf
3436,2.5360531552,-Inf
3437,2.5361795321,-Inf
3438,2.5363058724,-Inf
3439,2.5364321758,-Inf
3440,2.5365584426,-Inf
3441,2.5366846726,-Inf
3442,2.536810866,-Inf
3443,2.5369370227,-Inf
3444,2.5370631428,-Inf
3445,2.5371892262,-Inf
3446,2.5373152731,-Inf
3447,2.5374412834,-Inf
3448,2.5375672572,-Inf
3449,2.5376931944,-Inf
3450,2.5378190951,-Inf
3451,2.5379449593,-Inf
3452,2.538070787,-Inf
3453,2.5381965783,-Inf
3454,2.5383223332,-Inf
3455,2.5384480517,-Inf
3456,2.5385737338,-Inf
3457,2.5386993795,-Inf
3458,2.5388249889,-Inf
3459,2.538950562,-Inf
3460,2.5390760988,-Inf
3461,2.5392015993,-Inf
3462,2.5393270635,-Inf
3463,2.5394524915,-Inf
3464,2.5395778833,-Inf
3465,2.5397032389,-Inf
3466,2.5398285584,-Inf
3467,2.5399538417,-Inf
3468,2.5400790888,-Inf
3469,2.5402042998,-Inf
3470,2.5403294748,-Inf
3471,2.5404546137,-Inf
3472,2.5405797165,-Inf
3473,2.5407047833,-Inf
3474,2.5408298141,-Inf
3475,2.5409548089,-Inf
3476,2.5410797678,-Inf
3477,2.5412046907,-Inf
3478,2.5413295777,-Inf
3479,2.5414544287,-Inf
3480,2.5415792439,-Inf
3481,2.5417040233,-Inf
3482,2.5418287668,-Inf
3483,2.5419534745,-Inf
3484,2.5420781463,-Inf
3485,2.5422027824,-Inf
3486,2.5423273828,-Inf
3487,2.5424519474,-Inf
3488,2.5425764763,-Inf
3489,2.5427009694,-Inf
3490,2.542825427,-Inf
3491,2.5429498488,-Inf
3492,2.543074235,-Inf
3493,2.5431985856,-Inf
3494,2.5433229006,-Inf
3495,2.5434471801,-Inf
3496,2.543571424,-Inf
3497,2.5436956323,-Inf
3498,2.5438198051,-Inf
3499,2.5439439425,-Inf
3500,2.5440680444,-Inf
3501,2.5441921108,-Inf
3502,2.5443161417,-Inf
3503,2.5444401373,-Inf
3504,2.5445640975,-Inf
3505,2.5446880223,-Inf
3506,2.5448119118,-Inf
3507,2.5449357659,-Inf
3508,2.5450595847,-Inf
3509,2.5451833682,-Inf
3510,2.5453071165,-Inf
3511,2.5454308295,-Inf
3512,2.5455545072,-Inf
3513,2.5456781498,-Inf
3514,2.5458017572,-Inf
3515,2.5459253294,-Inf
3516,2.5460488664,-Inf
3517,2.5461723683,-Inf
3518,2.5462958351,-Inf
3519,2.5464192668,-Inf
3520,2.5465426635,-Inf
3521,2.5466660251,-Inf
3522,2.5467893516,-Inf
3523,2.5469126432,-Inf
3524,2.5470358997,-Inf
3525,2.5471591213,-Inf
3526,2.547282308,-Inf
3527,2.5474054597,-Inf
3528,2.5475285765,-Inf
3529,2.5476516584,-Inf
3530,2.5477747054,-Inf
3531,2.5478977176,-Inf
3532,2.5480206949,-Inf
3533,2.5481436374,-Inf
3534,2.5482665452,-Inf
3535,2.5483894181,-Inf
3536,2.5485122563,-Inf
3537,2.5486350598,-Inf
3538,2.5487578286,-Inf
3539,2.5488805626,-Inf
3540,2.549003262,-Inf
3541,2.5491259268,-Inf
3542,2.5492485569,-Inf
3543,2.5493711523,-Inf
3544,2.5494937132,-Inf
3545,2.5496162395,-Inf
3546,2.5497387313,-Inf
3547,2.5498611885,-Inf
3548,2.5499836112,-Inf
3549,2.5501059993,-Inf
3550,2.5502283531,-Inf
3551,2.5503506723,-Inf
3552,2.5504729571,-Inf
3553,2.5505952075,-Inf
3554,2.5507174235,-Inf
3555,2.5508396051,-Inf
3556,2.5509617523,-Inf
3557,2.5510838652,-Inf
3558,2.5512059437,-Inf
3559,2.551327988,-Inf
3560,2.551449998,-Inf
3561,2.5515719737,-Inf
3562,2.5516939151,-Inf
3563,2.5518158224,-Inf
3564,2.5519376954,-Inf
3565,2.5520595342,-Inf
3566,2.5521813388,-Inf
3567,2.5523031093,-Inf
3568,2.5524248457,-Inf
3569,2.552546548,-Inf
3570,2.5526682161,-Inf
3571,2.5527898502,-Inf
3572,2.5529114502,-Inf
3573,2.5530330162,-Inf
3574,2.5531545482,-Inf
3575,2.5532760461,-Inf
3576,2.5533975101,-Inf
3577,2.5535189401,-Inf
3578,2.5536403362,-Inf
3579,2.5537616984,-Inf
3580,2.5538830266,-Inf
3581,2.554004321,-Inf
3582,2.5541255815,-Inf
3583,2.5542468082,-Inf
3584,2.554368001,-Inf
3585,2.55448916,-Inf
3586,2.5546102852,-Inf
3587,2.5547313767,-Inf
3588,2.5548524344,-Inf
3589,2.5549734583,-Inf
3590,2.5550944486,-Inf
3591,2.5552154051,-Inf
3592,2.555336328,-Inf
3593,2.5554572172,-Inf
3594,2.5555780728,-Inf
3595,2.5556988947,-Inf
3596,2.5558196831,-Inf
3597,2.5559404378,-Inf
3598,2.556061159,-Inf
3599,2.5561818467,-Inf
3600,2.5563025008,-Inf
3601,2.5564231214,-Inf
3602,2.5565437085,-Inf
3603,2.5566642621,-Inf
3604,2.5567847823,-Inf
3605,2.5569052691,-Inf
3606,2.5570257224,-Inf
3607,2.5571461423,-Inf
3608,2.5572665289,-Inf
3609,2.5573868821,-Inf
3610,2.5575072019,-Inf
3611,2.5576274884,-Inf
3612,2.5577477416,-Inf
3613,2.5578679616,-Inf
3614,2.5579881482,-Inf
3615,2.5581083016,-Inf
3616,2.5582284218,-Inf
3617,2.5583485088,-Inf
3618,2.5584685625,-Inf
3619,2.5585885831,-Inf
3620,2.5587085705,-Inf
3621,2.5588285248,-Inf
3622,2.558948446,-Inf
3623,2.559068334,-Inf
3624,2.559188189,-Inf
3625,2.5593080109,-Inf
3626,2.5594277998,-Inf
3627,2.5595475556,-Inf
3628,2.5596672784,-Inf
3629,2.5597869682,-Inf
3630,2.559906625,-Inf
3631,2.5600262489,-Inf
3632,2.5601458398,-Inf
3633,2.5602653979,-Inf
3634,2.560384923,-Inf
3635,2.5605044152,-Inf
3636,2.5606238745,-Inf
3637,2.5607433011,-Inf
3638,2.5608626947,-Inf
3639,2.5609820556,-Inf
3640,2.5611013836,-Inf
3641,2.5612206789,-Inf
3642,2.5613399415,-Inf
3643,2.5614591712,-Inf
3644,2.5615783683,-Inf
3645,2.5616975327,-Inf
3646,2.5618166643,-Inf
3647,2.5619357633,-Inf
3648,2.5620548297,-Inf
3649,2.5621738634,-Inf
3650,2.5622928645,-Inf
3651,2.5624118329,-Inf
3652,2.5625307689,-Inf
3653,2.5626496722,-Inf
3654,2.562768543,-Inf
3655,2.5628873813,-Inf
3656,2.5630061871,-Inf
3657,2.5631249603,-Inf
3658,2.5632437011,-Inf
3659,2.5633624095,-Inf
3660,2.5634810854,-Inf
3661,2.5635997289,-Inf
3662,2.56371834,-Inf
3663,2.5638369187,-Inf
3664,2.563955465,-Inf
3665,2.564073979,-Inf
3666,2.5641924606,-Inf
3667,2.56431091,-Inf
3668,2.564429327,-Inf
3669,2.5645477118,-Inf
3670,2.5646660643,-Inf
3671,2.5647843845,-Inf
3672,2.5649026725,-Inf
3673,2.5650209283,-Inf
3674,2.565139152,-Inf
3675,2.5652573434,-Inf
3676,2.5653755027,-Inf
3677,2.5654936299,-Inf
3678,2.5656117249,-Inf
3679,2.5657297878,-Inf
3680,2.5658478187,-Inf
3681,2.5659658174,-Inf
3682,2.5660837842,-Inf
3683,2.5662017189,-Inf
3684,2.5663196215,-Inf
3685,2.5664374922,-Inf
3686,2.5665553309,-Inf
3687,2.5666731376,-Inf
3688,2.5667909124,-Inf
3689,2.5669086552,-Inf
3690,2.5670263662,-Inf
3691,2.5671440452,-Inf
3692,2.5672616924,-Inf
3693,2.5673793077,-Inf
3694,2.5674968911,-Inf
3695,2.5676144427,-Inf
3696,2.5677319625,-Inf
3697,2.5678494506,-Inf
3698,2.5679669068,-Inf
3699,2.5680843313,-Inf
3700,2.5682017241,-Inf
3701,2.5683190851,-Inf
3702,2.5684364144,-Inf
3703,2.568553712,-Inf
3704,2.568670978,-Inf
3705,2.5687882123,-Inf
3706,2.568905415,-Inf
3707,2.569022586,-Inf
3708,2.5691397255,-Inf
3709,2.5692568333,-Inf
3710,2.5693739096,-Inf
3711,2.5694909543,-Inf
3712,2.5696079675,-Inf
3713,2.5697249492,-Inf
3714,2.5698418994,-Inf
3715,2.5699588181,-Inf
3716,2.5700757053,-Inf
3717,2.5701925611,-Inf
3718,2.5703093854,-Inf
3719,2.5704261784,-Inf
3720,2.5705429399,-Inf
3721,2.57065967,-Inf
3722,2.5707763688,-Inf
3723,2.5708930362,-Inf
3724,2.5710096723,-Inf
3725,2.5711262771,-Inf
3726,2.5712428506,-Inf
3727,2.5713593928,-Inf
3728,2.5714759037,-Inf
3729,2.5715923834,-Inf
3730,2.5717088318,-Inf
3731,2.571825249,-Inf
3732,2.5719416351,-Inf
3733,2.5720579899,-Inf
3734,2.5721743136,-Inf
3735,2.5722906062,-Inf
3736,2.5724068676,-Inf
3737,2.5725230978,-Inf
3738,2.572639297,-Inf
3739,2.5727554652,-Inf
3740,2.5728716022,-Inf
3741,2.5729877082,-Inf
3742,2.5731037832,-Inf
3743,2.5732198271,-Inf
3744,2.5733358401,-Inf
3745,2.573451822,-Inf
3746,2.573567773,-Inf
3747,2.5736836931,-Inf
3748,2.5737995822,-Inf
3749,2.5739154404,-Inf
3750,2.5740312677,-Inf
3751,2.5741470642,-Inf
3752,2.5742628297,-Inf
3753,2.5743785644,-Inf
3754,2.5744942683,-Inf
3755,2.5746099413,-Inf
3756,2.5747255836,-Inf
3757,2.5748411951,-Inf
3758,2.5749567758,-Inf
3759,2.5750723257,-Inf
3760,2.5751878449,-Inf
3761,2.5753033334,-Inf
3762,2.5754187912,-Inf
3763,2.5755342183,-Inf
3764,2.5756496148,-Inf
3765,2.5757649805,-Inf
3766,2.5758803157,-Inf
3767,2.5759956202,-Inf
3768,2.5761108941,-Inf
3769,2.5762261374,-Inf
3770,2.5763413502,-Inf
3771,2.5764565324,-Inf
3772,2.5765716841,-Inf
3773,2.5766868052,-Inf
3774,2.5768018958,-Inf
3775,2.576916956,-Inf
3776,2.5770319856,-Inf
3777,2.5771469848,-Inf
3778,2.5772619536,-Inf
3779,2.5773768919,-Inf
3780,2.5774917998,-Inf
3781,2.5776066774,-Inf
3782,2.5777215245,-Inf
3783,2.5778363413,-Inf
3784,2.5779511277,-Inf
3785,2.5780658838,-Inf
3786,2.5781806096,-Inf
3787,2.5782953051,-Inf
3788,2.5784099703,-Inf
3789,2.5785246053,-Inf
3790,2.57863921,-Inf
3791,2.5787537844,-Inf
3792,2.5788683287,-Inf
3793,2.5789828427,-Inf
3794,2.5790973266,-Inf
3795,2.5792117802,-Inf
3796,2.5793262038,-Inf
3797,2.5794405971,-Inf
3798,2.5795549604,-Inf
3799,2.5796692936,-Inf
3800,2.5797835966,-Inf
3801,2.5798978696,-Inf
3802,2.5800121125,-Inf
3803,2.5801263254,-Inf
3804,2.5802405083,-Inf
3805,2.5803546611,-Inf
3806,2.580468784,-Inf
3807,2.5805828768,-Inf
3808,2.5806969397,-Inf
3809,2.5808109727,-Inf
3810,2.5809249757,-Inf
3811,2.5810389488,-Inf
3812,2.581152892,-Inf
3813,2.5812668053,-Inf
3814,2.5813806887,-Inf
3815,2.5814945423,-Inf
3816,2.581608366,-Inf
3817,2.5817221599,-Inf
3818,2.5818359241,-Inf
3819,2.5819496584,-Inf
3820,2.5820633629,-Inf
3821,2.5821770377,-Inf
3822,2.5822906827,-Inf
3823,2.582404298,-Inf
3824,2.5825178836,-Inf
3825,2.5826314395,-Inf
3826,2.5827449657,-Inf
3827,2.5828584622,-Inf
3828,2.5829719291,-Inf
3829,2.5830853663,-Inf
3830,2.583198774,-Inf
3831,2.583312152,-Inf
3832,2.5834255004,-Inf
3833,2.5835388193,-Inf
3834,2.5836521085,-Inf
3835,2.5837653683,-Inf
3836,2.5838785985,-Inf
3837,2.5839917992,-Inf
3838,2.5841049704,-Inf
3839,2.5842181121,-Inf
3840,2.5843312244,-Inf
3841,2.5844443072,-Inf
3842,2.5845573605,-Inf
3843,2.5846703845,-Inf
3844,2.584783379,-Inf
3845,2.5848963441,-Inf
3846,2.5850092799,-Inf
3847,2.5851221863,-Inf
3848,2.5852350634,-Inf
3849,2.5853479111,-Inf
3850,2.5854607295,-Inf
3851,2.5855735186,-Inf
3852,2.5856862785,-Inf
3853,2.585799009,-Inf
3854,2.5859117103,-Inf
3855,2.5860243824,-Inf
3856,2.5861370252,-Inf
3857,2.5862496389,-Inf
3858,2.5863622233,-Inf
3859,2.5864747786,-Inf
3860,2.5865873047,-Inf
3861,2.5866998016,-Inf
3862,2.5868122694,-Inf
3863,2.5869247081,-Inf
3864,2.5870371177,-Inf
3865,2.5871494983,-Inf
3866,2.5872618497,-Inf
3867,2.5873741721,-Inf
3868,2.5874864654,-Inf
3869,2.5875987297,-Inf
3870,2.587710965,-Inf
3871,2.5878231713,-Inf
3872,2.5879353486,-Inf
3873,2.588047497,-Inf
3874,2.5881596164,-Inf
3875,2.5882717068,-Inf
3876,2.5883837684,-Inf
3877,2.588495801,-Inf
3878,2.5886078047,-Inf
3879,2.5887197796,-Inf
3880,2.5888317256,-Inf
3881,2.5889436427,-Inf
3882,2.5890555311,-Inf
3883,2.5891673905,-Inf
3884,2.5892792212,-Inf
3885,2.5893910231,-Inf
3886,2.5895027963,-Inf
3887,2.5896145406,-Inf
3888,2.5897262563,-Inf
3889,2.5898379431,-Inf
3890,2.5899496013,-Inf
3891,2.5900612308,-Inf
3892,2.5901728316,-Inf
3893,2.5902844037,-Inf
3894,2.5903959472,-Inf
3895,2.590507462,-Inf
3896,2.5906189482,-Inf
3897,2.5907304058,-Inf
3898,2.5908418348,-Inf
3899,2.5909532352,-Inf
3900,2.591064607,-Inf
3901,2.5911759503,-Inf
3902,2.5912872651,-Inf
3903,2.5913985513,-Inf
3904,2.591509809,-Inf
3905,2.5916210382,-Inf
3906,2.591732239,-Inf
3907,2.5918434112,-Inf
3908,2.591954555,-Inf
3909,2.5920656704,-Inf
3910,2.5921767574,-Inf
3911,2.592287816,-Inf
3912,2.5923988461,-Inf
3913,2.5925098479,-Inf
3914,2.5926208213,-Inf
3915,2.5927317664,-Inf
3916,2.5928426831,-Inf
3917,2.5929535715,-Inf
3918,2.5930644317,-Inf
3919,2.5931752635,-Inf
3920,2.593286067,-Inf
3921,2.5933968423,-Inf
3922,2.5935075893,-Inf
3923,2.5936183081,-Inf
3924,2.5937289987,-Inf
3925,2.5938396611,-Inf
3926,2.5939502953,-Inf
3927,2.5940609013,-Inf
3928,2.5941714791,-Inf
3929,2.5942820288,-Inf
3930,2.5943925504,-Inf
3931,2.5945030438,-Inf
3932,2.5946135092,-Inf
3933,2.5947239464,-Inf
3934,2.5948343556,-Inf
3935,2.5949447367,-Inf
3936,2.5950550898,-Inf
3937,2.5951654148,-Inf
3938,2.5952757118,-Inf
3939,2.5953859808,-Inf
3940,2.5954962218,-Inf
3941,2.5956064349,-Inf
3942,2.5957166199,-Inf
3943,2.5958267771,-Inf
3944,2.5959369063,-Inf
3945,2.5960470075,-Inf
3946,2.5961570809,-Inf
3947,2.5962671264,-Inf
3948,2.596377144,-Inf
3949,2.5964871337,-Inf
3950,2.5965970956,-Inf
3951,2.5967070297,-Inf
3952,2.5968169359,-Inf
3953,2.5969268143,-Inf
3954,2.597036665,-Inf
3955,2.5971464878,-Inf
3956,2.5972562829,-Inf
3957,2.5973660503,-Inf
3958,2.5974757899,-Inf
3959,2.5975855018,-Inf
3960,2.5976951859,-Inf
3961,2.5978048424,-Inf
3962,2.5979144712,-Inf
3963,2.5980240723,-Inf
3964,2.5981336458,-Inf
3965,2.5982431917,-Inf
3966,2.5983527099,-Inf
3967,2.5984622005,-Inf
3968,2.5985716635,-Inf
3969,2.5986810989,-Inf
3970,2.5987905068,-Inf
3971,2.5988998871,-Inf
3972,2.5990092398,-Inf
3973,2.5991185651,-Inf
3974,2.5992278628,-Inf
3975,2.599337133,-Inf
3976,2.5994463757,-Inf
3977,2.599555591,-Inf
3978,2.5996647788,-Inf
3979,2.5997739391,-Inf
3980,2.5998830721,-Inf
3981,2.5999921776,-Inf
3982,2.6001012557,-Inf
3983,2.6002103064,-Inf
3984,2.6003193298,-Inf
3985,2.6004283257,-Inf
3986,2.6005372944,-Inf
3987,2.6006462357,-Inf
3988,2.6007551496,-Inf
3989,2.6008640363,-Inf
3990,2.6009728957,-Inf
3991,2.6010817278,-Inf
3992,2.6011905326,-Inf
3993,2.6012993102,-Inf
3994,2.6014080605,-Inf
3995,2.6015167837,-Inf
3996,2.6016254796,-Inf
3997,2.6017341483,-Inf
3998,2.6018427898,-Inf
3999,2.6019514041,-Inf
4000,2.6020599913,-Inf
4001,2.6021685514,-Inf
4002,2.6022770843,-Inf
4003,2.6023855901,-Inf
4004,2.6024940688,-Inf
4005,2.6026025204,-Inf
4006,2.602710945,-Inf
4007,2.6028193424,-Inf
4008,2.6029277129,-Inf
4009,2.6030360563,-Inf
4010,2.6031443726,-Inf
4011,2.603252662,-Inf
4012,2.6033609243,-Inf
4013,2.6034691597,-Inf
4014,2.6035773682,-Inf
4015,2.6036855496,-Inf
4016,2.6037937041,-Inf
4017,2.6039018317,-Inf
4018,2.6040099324,-Inf
4019,2.6041180062,-Inf
4020,2.6042260531,-Inf
4021,2.6043340731,-Inf
4022,2.6044420663,-Inf
4023,2.6045500326,-Inf
4024,2.604657972,-Inf
4025,2.6047658847,-Inf
4026,2.6048737706,-Inf
4027,2.6049816296,-Inf
4028,2.6050894619,-Inf
4029,2.6051972674,-Inf
4030,2.6053050461,-Inf
4031,2.6054127982,-Inf
4032,2.6055205234,-Inf
4033,2.605628222,-Inf
4034,2.6057358939,-Inf
4035,2.6058435391,-Inf
4036,2.6059511576,-Inf
4037,2.6060587494,-Inf
4038,2.6061663146,-Inf
4039,2.6062738532,-Inf
4040,2.6063813651,-Inf
4041,2.6064888504,-Inf
4042,2.6065963092,-Inf
4043,2.6067037413,-Inf
4044,2.6068111469,-Inf
4045,2.6069185259,-Inf
4046,2.6070258784,-Inf
4047,2.6071332044,-Inf
4048,2.6072405038,-Inf
4049,2.6073477768,-Inf
4050,2.6074550232,-Inf
4051,2.6075622432,-Inf
4052,2.6076694367,-Inf
4053,2.6077766037,-Inf
4054,2.6078837444,-Inf
4055,2.6079908585,-Inf
4056,2.6080979463,-Inf
4057,2.6082050077,-Inf
4058,2.6083120427,-Inf
4059,2.6084190513,-Inf
4060,2.6085260336,-Inf
4061,2.6086329895,-Inf
4062,2.6087399191,-Inf
4063,2.6088468223,-Inf
4064,2.6089536993,-Inf
4065,2.6090605499,-Inf
4066,2.6091673743,-Inf
4067,2.6092741724,-Inf
4068,2.6093809443,-Inf
4069,2.6094876899,-Inf
4070,2.6095944092,-Inf
4071,2.6097011024,-Inf
4072,2.6098077693,-Inf
4073,2.6099144101,-Inf
4074,2.6100210247,-Inf
4075,2.6101276131,-Inf
4076,2.6102341753,-Inf
4077,2.6103407115,-Inf
4078,2.6104472214,-Inf
4079,2.6105537053,-Inf
4080,2.6106601631,-Inf
4081,2.6107665948,-Inf
4082,2.6108730004,-Inf
4083,2.6109793799,-Inf
4084,2.6110857334,-Inf
4085,2.6111920609,-Inf
4086,2.6112983623,-Inf
4087,2.6114046377,-Inf
4088,2.6115108871,-Inf
4089,2.6116171106,-Inf
4090,2.611723308,-Inf
4091,2.6118294795,-Inf
4092,2.611935625,-Inf
4093,2.6120417446,-Inf
4094,2.6121478383,-Inf
4095,2.6122539061,-Inf
4096,2.612359948,-Inf
4097,2.612465964,-Inf
4098,2.6125719541,-Inf
4099,2.6126779183,-Inf
4100,2.6127838567,-Inf
4101,2.6128897693,-Inf
4102,2.612995656,-Inf
4103,2.613101517,-Inf
4104,2.6132073521,-Inf
4105,2.6133131615,-Inf
4106,2.613418945,-Inf
4107,2.6135247029,-Inf
4108,2.6136304349,-Inf
4109,2.6137361413,-Inf
4110,2.6138418219,-Inf
4111,2.6139474768,-Inf
4112,2.614053106,-Inf
4113,2.6141587095,-Inf
4114,2.6142642874,-Inf
4115,2.6143698395,-Inf
4116,2.6144753661,-Inf
4117,2.614580867,-Inf
4118,2.6146863423,-Inf
4119,2.614791792,-Inf
4120,2.614897216,-Inf
4121,2.6150026145,-Inf
4122,2.6151079874,-Inf
4123,2.6152133348,-Inf
